V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
18.394798278808594,18.161282,17.578163,17.293695,17.06701,17.762432,17.976774,18.819407,20.753315,22.454266,22.970768,24.106115,25.387882,26.059277,26.878761,26.966742,26.38258,25.872587,24.86921,23.453075,22.437603,21.565195,20.456783,18.923178,18.44335,18.24526,17.221174,17.133116,17.016834,17.293726,18.184002,19.424116,20.003258,22.179834,23.065964,24.492437,24.882515,26.357405,26.516577,26.26882,26.40264,26.379929,25.16401,24.37145,22.647427,21.345192,20.38183,19.060385
14.457366943359375,14.556686,15.953542,17.120146,19.189037,21.81387,23.288645,25.004763,26.89005,28.122091,28.899193,28.79765,28.132648,27.645472,25.912794,24.795298,22.920528,21.114681,19.546156,18.057304,16.45216,15.456152,15.446732,15.072631,14.713095,14.825396,16.015514,17.751963,19.041748,19.703463,22.476746,25.007036,26.007557,27.325504,29.00129,28.89733,28.049328,27.656242,26.844448,24.176708,22.77687,20.982073,19.70688,17.350336,16.290741,15.530953,15.248958,14.761974
12.06057357788086,12.138445,11.719345,11.450933,11.045095,11.106583,11.312605,11.681564,12.593342,13.516335,13.940325,14.734207,15.650099,16.29733,16.570549,16.942736,16.493053,16.349112,15.984049,14.89383,14.423852,14.004312,13.345375,12.480759,12.238061,12.096901,11.574414,11.432103,11.068923,11.272977,11.357981,11.899603,12.218445,13.468289,14.11835,15.123691,15.351742,16.440247,16.448187,16.617157,16.5295,16.765738,16.005632,15.526871,14.733542,13.922148,13.416168,12.44886
17.923805236816406,17.599485,16.681086,16.183273,15.7626295,16.17699,16.574383,17.459562,19.84493,22.03994,22.897654,24.409203,26.599117,27.749435,28.980686,29.363098,28.6823,28.370106,27.058456,25.027117,23.716925,22.50955,20.944672,18.808039,18.016306,17.609602,16.259666,16.205591,15.795621,15.909727,16.67573,18.110224,18.941414,21.996887,23.029743,25.212576,25.82514,28.14313,28.37091,28.518476,28.782017,29.08709,27.371138,26.285328,24.018406,22.20549,20.840296,18.875942
18.486360549926758,18.5315,18.044485,17.794598,17.5896,17.498627,17.690632,18.024923,18.93119,19.89678,20.287495,21.02173,22.336975,22.829796,23.36253,23.733028,23.342463,23.276878,22.771729,21.678959,21.130482,20.59239,19.87583,18.983477,18.625536,18.352472,17.974445,17.944485,17.602676,17.663393,17.705252,18.189663,18.505972,19.937363,20.475864,21.492172,21.81655,23.093758,23.156534,23.394293,23.383554,23.612164,22.846699,22.256588,21.371458,20.540665,19.928482,18.98357
16.28203010559082,15.767195,14.806717,14.327311,13.851521,14.6112175,14.983233,16.018593,18.813694,21.21858,22.114027,23.734852,25.906664,27.110332,28.504189,28.798122,28.082958,27.621723,26.16786,24.050468,22.621058,21.28256,19.559114,17.159395,16.320107,15.856699,14.27327,14.140179,13.891201,14.094349,15.145226,16.91581,17.80958,21.031645,22.176851,24.545078,25.195314,27.552765,27.805365,27.839737,28.129343,28.36837,26.567188,25.430136,22.870008,20.913952,19.40234,17.26203
19.982654571533203,20.12795,19.938566,19.807846,19.824844,19.808683,19.964996,20.211866,20.699587,21.31373,21.468237,21.859238,22.450022,22.654516,22.762753,22.932821,22.54875,22.439383,22.14384,21.540026,21.191755,20.94587,20.569128,20.240353,20.102661,20.0189,19.918676,19.917252,19.734112,19.845026,19.996056,20.267084,20.441193,21.289509,21.571804,22.039106,22.125412,22.737448,22.754618,22.661089,22.67673,22.70411,22.177843,21.779394,21.384476,20.875916,20.654776,20.225504
22.748043060302734,22.077696,21.20097,20.241734,19.13121,18.119326,16.928942,16.304611,15.560226,14.86431,14.520462,14.168149,13.812725,14.35091,14.772658,15.005052,16.205639,17.488771,19.16101,20.05142,20.670238,21.954533,22.350004,22.801159,22.451302,22.246754,21.372019,20.800213,19.057463,17.97592,16.523691,16.288815,15.241856,14.805459,14.415753,14.698164,13.95542,14.149288,14.446093,15.186451,16.485498,17.157984,18.84743,19.577738,20.948902,21.64472,22.368618,22.515377
16.975473403930664,17.779104,19.621532,21.442844,23.049122,24.904558,26.563318,27.679958,28.657785,28.94063,28.743847,28.103539,26.592926,26.03724,23.916067,22.698004,20.892561,19.387232,18.676674,18.159311,17.122856,15.982852,16.915596,16.66404,17.3015,17.716682,19.843563,21.57226,23.129263,23.514486,26.511845,27.593218,28.121674,28.26982,28.527914,28.264225,26.942274,25.812016,24.809946,22.842035,20.95484,19.822746,19.016088,17.163849,16.85098,16.397787,16.228188,16.621717
20.315332412719727,20.424217,20.05292,19.84455,19.686432,19.788357,20.001614,20.41122,21.41644,22.502483,22.814602,23.531786,24.588,25.034012,25.365074,25.59565,25.060444,24.864784,24.344883,23.320919,22.645195,22.197124,21.51058,20.747612,20.48437,20.320301,19.953526,19.931398,19.612997,19.795246,20.084705,20.62853,20.973368,22.40448,22.981304,23.88157,24.1029,25.1689,25.235712,25.175625,25.166122,25.326096,24.443634,23.841393,22.967419,22.0907,21.585983,20.749754
18.305526733398438,18.124725,17.520142,17.171984,16.923399,17.198029,17.444946,18.000835,19.538204,20.91837,21.471886,22.41763,23.752712,24.467966,25.316776,25.535507,25.199865,24.965523,24.088589,22.817183,21.976074,21.245348,20.229427,18.79921,18.290472,18.075542,17.213444,17.222818,16.966953,17.012398,17.465614,18.374577,18.903225,20.838863,21.512197,22.845642,23.248451,24.80444,24.930454,25.060032,25.20895,25.340145,24.314064,23.652052,22.115307,21.030243,20.115816,18.86551
21.182350158691406,21.68695,21.694357,22.013128,22.628017,22.490973,22.523375,22.449883,22.928564,22.806227,22.836775,22.307657,22.662836,22.363247,22.058304,22.108772,21.945068,21.593956,21.651232,21.180965,21.101963,20.921797,21.411549,21.561342,21.891516,21.30728,21.834816,22.218172,22.462837,22.248531,22.945852,22.4468,22.395672,22.670937,22.310232,22.34513,22.38354,22.50842,22.464796,22.275078,21.810722,22.044691,21.489525,21.405802,21.600246,21.233986,21.21995,21.337206
23.034841537475586,22.814281,22.956282,22.454472,22.379946,22.382399,22.42736,22.226244,22.344103,21.582754,21.652025,21.425642,21.809864,21.542444,21.682775,22.263401,22.215326,21.983772,22.417727,22.436974,22.434927,22.39403,22.266962,22.347813,22.899384,22.440283,22.235865,22.691555,22.549482,22.15509,22.584076,21.861206,22.46666,21.702576,22.071846,21.820858,22.176197,21.34536,21.87172,22.07122,22.145134,22.149103,22.27425,22.463326,22.56592,22.618006,22.789227,22.724113
18.528963088989258,18.314758,17.66516,17.336374,17.046959,17.252014,17.505907,18.001,19.495754,20.829603,21.410246,22.336906,23.753191,24.499226,25.38838,25.663656,25.382568,25.213932,24.363657,23.081493,22.27544,21.525026,20.515163,19.050539,18.518127,18.246706,17.393602,17.385376,17.137333,17.13336,17.4959,18.359217,18.901838,20.80428,21.456018,22.834888,23.278765,24.850506,24.98251,25.219788,25.355602,25.571087,24.571634,23.934193,22.416546,21.341482,20.411469,19.109982
17.202281951904297,17.30016,16.789593,16.525906,16.300644,16.213654,16.438673,16.813868,17.80919,18.890858,19.29081,20.104218,21.47863,22.005747,22.504036,22.89748,22.411507,22.316746,21.77708,20.579456,19.956667,19.417078,18.638903,17.731873,17.371792,17.11205,16.716892,16.679655,16.287088,16.40385,16.473516,17.012175,17.349037,18.901485,19.52104,20.598166,20.906837,22.258877,22.312283,22.513693,22.469597,22.739195,21.856726,21.205778,20.266361,19.358028,18.718857,17.720505
14.63003921508789,14.784422,14.20644,13.899093,13.692852,13.634039,13.915935,14.402836,15.666674,17.041275,17.484022,18.461088,20.123438,20.693192,21.260971,21.68501,21.017614,20.855438,20.171669,18.721851,17.891928,17.251453,16.311962,15.273317,14.855371,14.556341,14.122691,14.092953,13.609634,13.805002,13.995088,14.662911,15.069367,17.016148,17.780205,19.035166,19.365461,20.976015,21.04663,21.171867,21.122833,21.420885,20.28585,19.448097,18.313053,17.159483,16.42597,15.26363
13.928496360778809,14.036725,13.47221,13.153871,13.07538,12.828757,13.05756,13.405784,14.375213,15.485443,15.89963,16.696758,18.424269,18.899672,19.570667,20.037962,19.58503,19.531553,18.93848,17.659367,17.027122,16.350954,15.5417795,14.5686455,14.113033,13.738041,13.440422,13.440269,13.0321,13.051053,13.061262,13.525462,13.856205,15.5888815,16.119932,17.286072,17.674116,19.258232,19.330332,19.642612,19.6396,19.900894,19.012608,18.262135,17.29505,16.313553,15.601404,14.562362
14.922635078430176,14.902437,14.292246,13.964044,13.8337,13.839819,14.108099,14.625658,15.956798,17.33265,17.825201,18.74377,20.373041,20.971447,21.748127,22.06329,21.590294,21.465307,20.633104,19.279642,18.416286,17.699192,16.724974,15.530453,15.026051,14.724986,14.136671,14.198739,13.809785,13.857002,14.146539,14.890092,15.346106,17.336535,17.97393,19.26093,19.672068,21.291746,21.40401,21.567265,21.674639,21.882996,20.806269,20.009718,18.677732,17.58175,16.742748,15.5743
14.323951721191406,13.870792,13.036518,12.720135,12.532539,13.267168,13.530888,14.5395565,17.02065,19.093107,19.798027,21.129227,23.09798,23.89732,25.250372,25.354536,24.714716,24.233004,22.88913,21.085846,19.779829,18.499565,17.049366,15.023737,14.345422,13.834873,12.637798,12.601742,12.491367,12.723649,13.770543,15.3077755,15.992607,18.866888,19.82263,21.788982,22.344263,24.406075,24.630302,24.498955,24.733547,24.812445,23.280575,22.226833,19.943605,18.305119,16.937424,15.224127
21.416603088378906,21.477585,21.246681,20.500862,20.223484,18.757322,17.611624,16.562677,15.654635,15.011352,14.249014,13.481778,12.717784,13.085791,12.934401,13.300558,13.494839,14.582289,15.949195,17.118563,17.808844,18.856333,19.818254,21.039877,20.991867,21.308693,21.571548,20.767326,20.09892,19.35579,17.484858,16.678427,15.294245,14.588745,13.82852,13.736716,12.48,13.058458,13.046421,13.083627,13.858581,14.511824,15.754714,16.600319,17.921396,19.365116,20.161205,20.807966
14.192146301269531,13.938248,13.335322,13.055802,12.914692,13.148755,13.354658,13.90616,15.36275,16.633833,17.159735,18.002403,19.472473,20.069,21.011806,21.22619,20.887245,20.727255,19.869402,18.648165,17.849634,17.028605,16.072678,14.710892,14.208048,13.839542,13.102077,13.135076,12.941046,12.964605,13.3960705,14.268972,14.721789,16.638157,17.177158,18.497726,18.915346,20.452026,20.581947,20.73027,20.922773,21.051167,20.091146,19.393364,17.941347,16.897453,15.960663,14.808579
18.73293113708496,18.564043,17.791737,17.441048,17.248001,16.91203,16.97461,16.890142,17.779316,18.317741,18.816862,19.262787,20.986559,21.779293,22.721695,23.440702,23.830318,23.7659,23.449173,22.614489,22.209452,21.371115,20.698124,19.48578,18.89119,18.202908,17.647093,17.46636,17.459545,17.025312,16.839628,16.9223,17.333952,18.470242,18.717857,19.979584,20.728064,22.218603,22.396885,23.281946,23.43324,23.725073,23.534824,23.063568,22.118883,21.327019,20.54613,19.448332
17.536672592163086,16.597546,15.487321,14.629185,13.475562,12.992223,12.111099,12.1420355,11.465282,11.521976,11.303453,11.685858,12.196487,13.213619,14.157485,14.99765,16.40688,17.258747,18.270578,18.724453,19.003344,18.990915,19.059328,18.17827,17.35567,16.739578,15.18619,14.603319,13.552958,12.542437,12.001837,11.845388,11.356944,11.625782,11.287146,11.682243,12.325237,13.097679,13.714298,15.473731,16.323439,16.93991,18.300604,18.43141,18.97523,18.831293,18.271088,18.491964
17.5263729095459,17.369183,16.871437,16.610228,16.477634,17.218872,17.43112,18.305614,20.1765,21.876822,22.336987,23.457603,24.578968,25.177813,25.831959,25.868773,25.203218,24.618328,23.639273,22.30902,21.254719,20.441853,19.41545,18.023628,17.604755,17.48458,16.546482,16.502716,16.392485,16.705454,17.678663,18.860943,19.458427,21.576578,22.434843,23.722515,24.091238,25.398163,25.54179,25.136103,25.262455,25.142353,23.915754,23.125624,21.501747,20.252438,19.358711,18.190647
15.532620429992676,15.106646,14.705015,14.504613,14.744222,16.044249,16.274546,17.57874,19.908571,21.940744,22.469955,23.747164,24.806175,25.275913,25.943863,25.746857,24.77985,23.735535,22.419771,21.003157,19.698973,18.671288,17.497,16.010386,15.540333,15.286804,14.406607,14.38596,14.598706,15.047526,16.62782,18.319246,19.114952,21.587318,22.557747,23.84713,24.392122,25.602247,25.687431,24.688866,24.959219,24.231426,22.864939,21.773092,19.901928,18.602945,17.503622,16.249866
18.18173599243164,17.985046,16.99148,16.537773,16.30575,16.271275,16.647247,17.214746,19.161507,20.91107,21.7029,22.887182,25.230469,26.158607,27.50433,28.03968,27.72346,27.639107,26.434381,24.611712,23.480864,22.38839,20.991419,19.054426,18.224976,17.707912,16.730293,16.812107,16.40644,16.289581,16.576483,17.564188,18.295603,20.983603,21.77996,23.6656,24.39019,26.746685,26.926544,27.438053,27.68993,27.999462,26.709972,25.703554,23.6443,22.18668,20.88377,19.126875
14.556743621826172,14.508562,13.696211,13.303238,13.093149,13.221445,13.58345,14.264638,16.168726,18.060423,18.706968,19.931362,22.037138,22.854156,23.87653,24.249922,23.621738,23.393204,22.270166,20.483217,19.263742,18.324333,16.999594,15.349785,14.680994,14.287573,13.464611,13.531144,13.064472,13.157093,13.635754,14.683341,15.355053,17.99084,18.894905,20.62014,21.161484,23.260836,23.437393,23.574133,23.705872,23.991432,22.536,21.485943,19.620224,18.123772,16.997803,15.40872
13.326519012451172,13.406168,12.719187,12.37496,12.298532,12.039567,12.308158,12.701972,13.932486,15.231019,15.726572,16.646803,18.72167,19.256756,20.116869,20.63096,20.141977,20.086334,19.336008,17.860363,17.084526,16.257196,15.276546,14.081415,13.52409,13.047501,12.673735,12.697392,12.250059,12.248162,12.319605,12.875776,13.293842,15.362964,15.967352,17.347824,17.821964,19.692474,19.798698,20.161692,20.192627,20.498627,19.45691,18.57672,17.360626,16.18378,15.321917,14.083113
17.260208129882812,16.77354,15.786611,15.379691,14.907701,15.302996,15.686151,16.371742,18.769665,20.71481,21.601942,22.965132,25.168264,26.268183,27.677305,28.080795,27.677118,27.482998,26.165274,24.325201,23.083317,21.90856,20.350296,18.135784,17.263426,16.699497,15.399096,15.308733,15.068823,15.091163,15.67664,17.064095,17.85727,20.70868,21.619656,23.769093,24.48489,26.801807,27.000317,27.363846,27.629509,27.996328,26.520111,25.56271,23.231688,21.613537,20.140198,18.12228
30.69140625,27.374266,24.916483,22.960627,21.073467,19.064268,17.790312,17.583824,16.756165,17.128597,17.37051,18.642153,21.765308,24.86854,27.247276,29.30157,32.91137,34.85541,36.169514,36.137913,36.219906,35.549362,34.487503,32.48345,30.067268,27.745716,24.123192,22.91576,20.740778,18.067255,17.748722,17.424248,15.845816,17.856213,17.296124,19.3215,21.33534,24.52467,25.595602,30.96348,32.681107,33.907326,36.665062,35.767868,36.424503,34.935043,33.501038,33.174545
18.391550064086914,18.08341,17.274872,16.831799,16.476376,17.214952,17.554913,18.517342,20.988707,23.134045,23.877594,25.30765,26.985056,27.96873,29.114304,29.29186,28.694805,28.15644,26.843483,25.012737,23.727522,22.629477,21.152145,19.066193,18.387997,18.1428,16.754536,16.682419,16.464323,16.706913,17.700817,19.236807,20.027006,22.838682,23.93173,25.83563,26.352646,28.376677,28.58934,28.485022,28.68246,28.767775,27.22158,26.258621,23.931137,22.272715,21.001553,19.191963
16.537883758544922,16.161274,15.649244,15.350968,15.270791,16.647955,16.963163,18.385141,21.05466,23.487679,24.103592,25.699772,26.938593,27.789206,28.292286,28.324053,27.104546,26.069202,24.664211,22.962936,21.509085,20.377361,18.998825,17.189375,16.685843,16.51934,15.236677,15.039005,15.153958,15.699423,17.385113,19.264889,20.222258,23.037193,24.23383,25.954014,26.519949,27.878847,28.035503,27.06239,27.329136,26.818878,25.096024,23.926052,21.873426,20.120739,18.997347,17.384531
16.85727310180664,16.766733,16.022411,15.618001,15.440672,15.471298,15.797167,16.370054,17.95828,19.52825,20.152924,21.206718,23.053772,23.791283,24.769453,25.163742,24.72543,24.596127,23.599623,22.04322,21.054321,20.212576,19.044647,17.551483,16.922178,16.59434,15.7880745,15.879532,15.459497,15.444225,15.782219,16.678288,17.260904,19.56963,20.278875,21.784218,22.298492,24.183056,24.334755,24.604057,24.777672,25.013073,23.811674,22.926485,21.291983,20.029966,19.024885,17.625126
15.977594375610352,15.851244,15.0636635,14.685747,14.486443,14.29514,14.539453,14.8423395,16.19723,17.358786,17.971828,18.854015,20.786554,21.504269,22.545408,23.087288,22.953632,22.915432,22.13231,20.767282,20.031767,19.145405,18.116596,16.714869,16.057661,15.575058,14.9088,14.922801,14.594728,14.406866,14.501311,15.05549,15.512036,17.51652,18.04102,19.533539,20.12488,21.984703,22.099035,22.650461,22.886305,23.131634,22.249094,21.51589,20.086866,19.011227,18.065998,16.723156
17.403972625732422,17.20835,16.717752,16.496502,16.351822,17.063612,17.276207,18.139933,19.978943,21.674822,22.14081,23.222183,24.417881,24.985537,25.66849,25.746614,25.060535,24.535656,23.556234,22.210873,21.15904,20.34264,19.307337,17.958012,17.509872,17.341738,16.412834,16.364716,16.246822,16.560623,17.515205,18.718914,19.307552,21.425062,22.251896,23.543665,23.933496,25.1982,25.36169,24.984468,25.136662,25.05618,23.844627,23.022697,21.413465,20.15071,19.281399,18.10819
16.961803436279297,16.655506,16.05318,15.846169,15.65489,16.451694,16.664639,17.59883,19.736067,21.61119,22.144543,23.34697,24.831139,25.462597,26.368498,26.427132,25.717497,25.181677,24.05964,22.561155,21.370224,20.384058,19.185946,17.60297,17.063015,16.762182,15.728891,15.653391,15.569145,15.901457,16.942488,18.313124,18.937666,21.344387,22.24291,23.788652,24.25904,25.766098,25.95514,25.597052,25.76512,25.755041,24.400696,23.470211,21.623255,20.18755,19.120417,17.747265
17.65040397644043,17.278515,16.510696,16.18156,15.856394,16.348106,16.650187,17.362312,19.481136,21.25925,21.945795,23.11524,24.85773,25.725384,26.867058,27.096237,26.624676,26.335508,25.187899,23.60209,22.480328,21.490135,20.172638,18.328321,17.659893,17.263536,16.155954,16.097168,15.8992,16.0187,16.726933,17.97983,18.675789,21.133669,21.972637,23.73056,24.265568,26.14224,26.326443,26.41297,26.64307,26.842737,25.515417,24.648983,22.651953,21.199757,20.015099,18.384039
18.59112548828125,18.355099,17.623306,17.248379,17.030235,17.40911,17.72929,18.450588,20.40618,22.176445,22.821012,23.971304,25.679785,26.479692,27.532167,27.779585,27.2877,26.99585,25.865145,24.278517,23.174807,22.231426,20.960875,19.24961,18.615421,18.30646,17.276106,17.30262,17.02842,17.114895,17.788403,18.954317,19.616678,22.070478,22.888002,24.521156,25.006508,26.869015,27.064425,27.110996,27.33449,27.48899,26.162401,25.280375,23.362484,21.957275,20.851398,19.347624
